# 驱逐简码明细（1525 行 / 1701 字）：编码<Tab>被逐简码字<Tab>驱逐后该行内容
rrq	掀	銴
rrr	白	皛 掱
rrs	摋	梊
rrw	䭁	捠
rss	㩒	搮 㨆
rt	手 挺	氕 乒 敀
rtg	手	抶
rto	播	揪
rtu	搬	氡
rtv	擳	捼 㨀
rtw	摐	拠
rtx	㩯	挴
ru	接	拉 捫 氧
rue	攏	撊
ruj	撞	揞
ruw	搤	㨛
rv	掃 招	扏 㧅 拫
rvn	殷	㐆
rw	推	兵 㒵 扒
rwg	撿	拴
rx	指 批	皀 㧈 拇
ry	搞 摘	斥 㧍 乓 抆
ryb	㨯	㨃 㧸 㿭
ryt	邀	敫
sa	模	杢 杠
saj	模	棤
sam	楧	槓
saw	檴	栱
say	㯜	㭶 杙
sb	極	李 杍 栮 邒 郙 䢶 杝 㭁 柀
sbc	楹	棷
sbs	樄	桗
sc	桶	杷
sd	棒 頂	枯 柘 㭅 䙲 杕 枤
sde	㮋	栯 楜 棖
sds	椅	㮟
sdu	橛	橭
se	棚	杉 桕 枂 枆 朸
sf	票	垔 杜 柑 杆 尃 村 㭑
sfa	欛	枿 桟
sfk	樹	桔
sfn	檮	杇 梽
sg	西	本 酉 枉 枎
sge	酹	棈 酕 䣦 㭬
sgm	槽	樍
sgo	醚	㶾
sgp	酡	逎
sgq	酌	杌 杤
sgt	酷	酥
sgx	酯	枑 䣥
sh	想	相 杫 朴
si	梢	㭂
sj	查	覃 東 杳
sk	哥	可 束 杏 杊
skg	枵	桯
skk	榀	梠
skq	賴	柷
skt	整	敕
sl	楞	柬 盙 㭗 柶 柙
sm	刺	柚 杣 賈 朿 梖
sma	㰄	柵
smd	椯	柍
snt	榓	柲
snw	樛	㭈
snx	紮	柅
soo	橯	棪
sp	枕 榕	廼 迺 逋
spe	椬	䙶
spw	榨	柼
sqk	橡	枸
sqo	櫓	椈 樢 鵏 㮧
sqy	榴	杓 杦
sr	板	析 柏 杽
sri	槹	楾
srr	攀	皙
srs	樧	椞
sry	檄	柝
ss	棟	林 朾 栗 㭪
ssf	禁	埜 㮒 榑
ssj	楂	棟 橝
st	橋	枚 䅇 柇
std	橋	栝 枖
stg	桁	栍 栙 㭌 柣
stn	槌	桘 杚
stv	櫛	棅 㮃
su	校 樣	柆 椚 梓
sue	櫳	橌
suk	櫚	棓
sus	樽	㯗
sv	概	要 根 朹 朷
svq	䳩	桚
sw	松 槍	朲 朳
swg	檢	栓
swi	厀	桼
swv	椕	枌
sx	楷 椽	朼 杛 栂 㭃
sxx	楷	枇
sy	述 柱	术 旉 枋
syb	槨	梈
syn	核	杧 怸
syv	榔	桹
ta	箋	乗 笁 升 䇝 乇
tad	箬	㣝 䄾
tam	簧	篢
td	知	舌 䇢 秙 䄷 夭 矢 㣕
tdh	逢	夆
tdk	智	知 呑
tdn	稽	筬
te	穩 稻	䄴 甪 秏 竻 㣊
teb	箙	筟 稃
tf	等 街	壬 ⺧ 竺 玍 䇞 朱 午 竿 千
tfb	缺	邾 缶
tfc	篕	秐 秓
tfe	歃	臿 㔓
tfn	籌	忎
tfs	籍	筙
tgh	卸	征 眚 䇥
tgm	制	簀 積 㣱
th	段	自 䇛 䄳
ti	秒 稍	尓
tij	篞	䈋
tis	簿	䈬
tj	得	利 香 䖝
tjg	得	笪
tjt	犁	复
tkm	禹	篔
tlc	䘒	笝
tlq	䘓	䇱
tlt	簵	箘 稛
tm	身 躲	笛 秞 㣙 秈 屲 㟀 筫
tma	穠	筁
tmd	射	䇦 秧
tn	追	乞 戶 䄫
tnh	徦	篃
tnm	帥	峊
tnt	簈	㩿
tnu	箳	稺
to	翻	秋 釆 夈
tox	簏	䵸
tp	管	乏
tq	黎 移	禿
tqa	籛	秖
tqe	䈥	䇶 䇟
tqo	穭	穒 䉆
tqt	黎	䇖
tqy	䉧	彴 䄪
tr	稀 穆	䄸
trf	循	箝
trr	篺	䇽 笅
ts	策 術	䇴 徆 䄽 㣔 秿
tsk	籟	笴 䇿
tt	秩 笑	秝
ttf	筅	䄭 秊 秊 䇬 秼
ttg	御	秩 𠂉 笙 徃 䇨
tto	䉒	篍
ttu	䈲	笗
ttv	箻	㣦 䅗
tu	科	冬 乊 笠 徉 舟
tua	艨	舡 䈂
tub	艋	郍 䑠
tue	箭	䑣
tug	艚	秚
tuk	篰	箁 稖
tun	艉	乥 㐑 䎇 䉍
tus	舸	舾 㭧
tuy	航	舫 簢
tw	答 簽	秂 凢 処
twg	徐	筌
twh	筱	䇚
tx	繁	每 龜
txh	第	䇙
ty	篇	入 䇾 彷 䄱
tym	稿	屳
tyn	篇	笀 㐈 㣗 兦
typ	籇	込
tyq	鳰	㒱
ua	瓶	疘 差 冮 竎 戕 䇅
uaj	瘼	瘄 䇎
uan	牃	㤣 疶
uaw	瘩	閧 㓋
ub	逆	聞 疓 疲 兯
ubt	塑	屰
uc	痛 闖	羓 疤
uca	慿	閞
udj	閹	竡
ue	前 瘦	閒 閰 竓 㲔 劷 羏 豙 㒸 閐
uej	剪	前
uew	毅	瘐
ufc	闔	㽻 㾀 攱
ug	美	半 閂 閏 ⺷ 龹
ugk	痘	痦 䦜
ugo	羹	羔 羙
ugt	羲	䅈
ugx	痍	弮 冱
ugy	養	閠
uh	站	着 㾇 丫 䇂
uhd	痱	闃
uhh	癯	㾟
ui	闊	冰 閖 㽷
uit	闊	竗
uja	頀	䪦
ukh	㪗	竒 䇍
ukk	癌	閭 㾔
ul	曾	閘 閳 㾝
um	端 凋	㾄 閴 疝 閊
umf	凋	㾆
una	癜	冺 䇇
unh	羞	㽱
unu	竮	㦚
unw	瘳	疦 䦑
uo	普 痰	並 焛 疢
uq	次	㾣 䦦 凎
uqa	閽	疧
uqo	癬	鮺 鴗 鴹
uqw	資	次
ur	效	交 斨 䦐
urc	瓣	㽹
us	辣	閪 㓅 痡 閑 疔 閅 牀
usf	瘭	闉 凐 䍸
usg	尊	㾞 酋
uss	凚	痳 䦥 凓
ut	道 首	閁 䍩
utf	冼	竏
utw	瘲	痜
uu	立 善	閚 闁 竝 牂 辡 痒 㾕
uuu	立	羴
uv	兼	妾 妝 痕 䦘
uvp	㓎	㾼
uw	准	閃 竌 閄
uwf	瘵	㾈
uwy	冷	准 痽 閵
ux	弟	北 疕 䍭
uxh	弟	弚 㽼
uxl	冀	軰
uxx	關	疪
uy	六	誾 閍 閔
uyw	瘁	閌
va	既 姬	妅
vad	婼	娀
vaj	嫫	㛭
vaq	暨	既
vaw	嬳	娂
vbs	婀	㛆
vc	始	妑 厹 奴
vd	娠	姑 妬 㚑
vdh	㚰	妦 妚
vdm	媆	頄 㛲 䫀
vdw	媋	娸
ve	姐 媛	㚪
veg	媛	姐
vf	書	妹 姏 奸 卆
vfk	嬉	姞
vfn	嬦	娡
vg	建 姨	聿 妋
vgf	婭	㚥
vgh	嫣	姃
vgj	嫥	㚦
vgm	姉	嫧
vi	妙	隶
vj	巢	旭 旮
vkk	嬋	㛎
vkm	帤	㜏
vl	姻 邋	甾 㚼
vmd	婩	㛧 姎
vmw	孈	妠
vn	刀	㐇 㚶 妃 㣽
vna	㜊	姄
vnw	嫪	妜
voo	嬫	婒
vp	嫁	退 辺 巡 廵
vpo	㛮	㛽
vpq	婉	妉
vpw	㜚	㚮
vq	婚 姚	夛
vqk	娩	姁 姳
vqm	嫓	媍
vr	婢	㚱 妡
vs	嫩 嫖	㛉 奵
vsk	嫩	妸 娕
vt	九 群	尹 姀
vu	嫌 嫻	㛙
vug	婘	姅
vv	女 婦	㚣 奻
vvk	㜉	妱
vvv	女	姦 刕
vw	妗	刅
vwg	婨	姾
vwn	娰	㛋
vwy	姈	婎 㜃 䧱
vx	妣	姆
vy	忍	妨 訄 娮 刃 丸 刄 妏
vyx	㜅	妶
wa	代 袋	仝 仜 伐
wd	俺	估 仨 佦 伏 㐲
wdh	侟	仹 伓
wdm	偄	㑯
wdw	傣	倛
we	倪 俘	佣 䏌 仴 㐱 仂
wfn	儔	怤 俧
wg	合	全 亼 伍 仼 伕
wge	愈	倩 俵
wgj	便	凬
wgk	使	合 俉
wgq	例	夙 㐳
wh	候	凪 企 仩 仆
whi	俶	㑐
whq	㒠	俔
wht	修	攸
wi	俏 償	氽 尒 仦 㲻
wit	偗	仯
wj	但	介
wk	保 仲	㕣 㐰
wkk	僤	侃
wks	堡	保
wl	偎	佃 伵 俥
wlt	㑼	僌
wm	側	仙 伷 仚
wma	儂	㑋
wmd	偳	佒
wme	傰	傦
wmw	催	㐻
wn	似	佀 㐶 亾 伈
wnk	僻	㠩
wnt	侯	佖
wny	似	伬
wo	俯	伙 㶡 侎
woo	僗	倓
wpf	倧	㑏
wpw	倥	伔
wq	你 低	尣 釡 㐴
wqi	您	你 佻
wqk	像	佝 佲
ws	何	休 価 仃 凩 朵 俌
wtl	傻	侐 俻
wto	僠	偢
wu	伴	位 們 佯 仒
wue	儱	僩
wuj	僮	偣 僴 傽
wv	健	分 㚢 仇 佷
wva	餞	弅
wvc	餟	伮
wvd	頒	㑬
wvg	健	侓
wvj	饅	蚠 蝕
wvk	䭂	佋 侞
wvo	饝	炃
wvs	餺	飣 餔
wvu	餅	䬺
wvv	䬰	䬢 䬶
wvw	䬦	飢 飤
ww	欲 谷	从 仉 仌 仈
wwa	韱	㦰
wwc	倊	癹 伀 伇
wwe	俎	佾
wwg	倫	佺
www	俗	众 㐺
wwy	伶	倠
wxe	㒩	㑃 㑰
wxx	偕	仳
wy	住	信 詧 隹 凡 仿 亽 伩
wyf	儲	隼 傠
wyp	停	進
wyu	傍	䧶
wyx	傗	伭
xb	級	弛 弭 㝀 䋙 鄳 毑 䊶 紴 㢰
xbc	䋼	緅
xc	綴	弘 弝 紦
xcj	䥒	強
xd	頃	紎
xdh	䋔	紑
xdj	弼	絔 㢶
xdw	縥	綨
xe	組	幼 䋃 糼 絼 彖
xeg	緩	組
xej	蠡	剶 䗍
xf	結	紺 㢨 紂
xff	繧	絓
xfk	纈	結
xfs	䌮	䋘
xft	緒	䊷
xg	純	㢧 弖 䊿
xgh	絚	䋊
xhq	繉	絸
xi	紗 綃	糸 彔 㢼
xij	弾	剝
xjg	緹	䋎
xkk	繰	絽
xl	縲	細
xm	納	紬 㢫 貫
xme	繃	縎
xn	母	䋚 幻 乣 糺 紀
xna	緡	㢯 䋋
xnw	繆	䊽
xo	粥 纏	䋛
xpq	綩	紞
xpw	縮	䋉
xq	約 絶	䋮
xr	綿 繳	絈 紤
xs	縛	絤 糽 䊾 䋠
xsf	縹	緸 㢾 縛
xss	䌝	綝
xtd	疑	絬 矤
xto	繙	䋺
xtv	郷	緌 㢻
xu	弱	絴 㢹
xue	䌬	繝
xuv	縑	㢺
xv	紹 緑	䊵 糿 㓜
xvf	繣	紣
xwg	緶	絟
xx	緣	比 繩 弜
xxc	繈	紭
xxi	顈	絲 綠
xxt	彘	㢸
xyn	編	䋆
xyw	綷	䋁
ya	試	訌
yaf	讛	諽
yaj	謨	諎
yan	諜	詎 詍
yb	郭	享 斈 斊 誀 邡 亨 㓙 訑 䚮 詖
yd	誠	詁 䛋
ydw	諶	諆
yea	譭	䛼
yga	斌	訮
ygf	䛩	訏
ygm	䜊	謮
yi	就	京 氷 䚱
yj	齋	亯 齊 䚯 亣 蚉
yjl	謾	齍
yjn	䛖	恴
yjt	謃	㚆 㪟
ykh	衷	訲 䛤
yl	畝 謂	畗 訵 䛅
ylk	顫	㐭 䛛
ylw	謖	畒
ym	市 高	䛆 訕
ymd	諯	詇
ymf	調	䛁
yna	肈	䛉
ynj	朚	䖟
ynk	啟	启 巟
ynt	刻	䛑
ynu	戽	謘
ynw	雇	訣
ynx	䋀	䛏
yo	謶	亦 㪰 詸
ypq	䛷	訦
ypt	詫	稁
yqk	䜛	訽 詺
yqn	袌	䛌
yqq	袲	誃
yr	離	訢
yrg	詬	諻
yrr	䜠	訤
yt	旗	放 訸 䚺
ytg	旆	詄
yth	誕	詯
ytw	旍	斻 䛢
yu	帝	詳 䛨
yua	譲	誁
yue	謭	譋
yuo	譜	諩
yv	郎	良 訅 詪
ywf	㫅	詂
ywg	諭	詮
ywj	亱	斺 䚸
yx	率	玄 譝 䚰
yxx	諧	䚹 龻 䜌
yy	方 該	誩 訪
yym	謞	䝺
yyy	言	譶

# 新增行（16）：编码<Tab>内容
ci	厼
cks	枲
cl	牭
co	馬
cr	㸫
cu	䍧 㕚
gkg	珵
hb	眲 齒
idq	㳳
li	囦 眔 軣
mv	屶 峎
nin	㞑
pc	㝊
uby	㽺
ujm	闒
vfo	㶳

# 消失行（6047）：编码<Tab>原内容
aaab	㐂
aaau	菚
aadr	茙
aagf	䒰
aajh	剗
aak	戒
aalf	盞
aamu	䔈
aanf	苣
aaqb	苉
aavr	苆
aawu	荗
aayi	式
aayu	芅
abcu	菆
abf	茸 芓
abh	邛 卭
ablf	䓝
abmj	茁
abnb	芤
abrj	㧭
abv	匜
abyu	芨
acaj	䒪
acak	匥
acb	芭
acgd	㦯
ackf	苔
acou	䔍
acyu	芆
adaj	莽
adbb	苊
adcu	苃
adef	葫 䒴
adeu	萇
adhj	䒠
adhu	芣
adkf	若
admu	蕆
admy	項
adnb	荿
adu	茂 芖
adwu	萁
adyi	弎
aebf	莩
aecb	萉
aeef	萠 蓞
aeer	荕
aegf	苴
aegu	巭
aej	苚
aekf	茄
aeqb	萖
aesu	菜 䔕
aety	散
aevf	荽
aewi	㔱
aewu	萸 苏
afcn	靶
afcu	芸 芰 䒧
afet	勒
affg	靯
affh	靬
affu	䓁
afiu	䒬
aflf	蕾
afmg	䩜
afnb	芌
afnu	䓌
afou	䓇
afrh	靳
afsh	靪
afsu	䒹
afty	鞂
afu	苿
afxn	䩑
afyg	䩧
afyi	甙 弍
agbh	邼
agd	匡
agef	菁
aget	劻
agfj	芋
aghu	芐
agkf	䓊
agmu	蔶
agnb	䒓
agsu	茉
agu	芙
agxu	䓯
agyi	匤 弌
ahaj	萛
ahf	芷 苜 䒙
ahhr	荹
ahiu	茮
ahjj	䓬
ahkf	苫
ahou	蔝
ahqb	莧
ahte	牙
ahwb	萀
ahxb	茈
ahyi	㸦
aiaf	茳
aibb	范
aibu	菠
aief	莦
aijf	䓠
airf	萡
airj	䓅
aisu	蒲 莯
aitr	䒚
aitu	蔽
aiu	汞 䒕
ajby	皵
ajdu	莫
ajef	萌
ajfj	䓍
ajhf	萺
ajjf	菖
ajjh	剒
ajpd	逪
ajrh	斮
ajru	茰
ajsu	菒 菓
ajty	㪚
ajvd	匽
akbf	葺
akcb	䓃
akd	叵 戓
akfu	菋
akfy	尀
akgf	堇
akgu	㠬
akhu	莡
akmu	蒷
aldf	䓢
aldu	茵
aler	莮
alj	莗
alkf	茴
almu	蕒
alnu	葸
alpu	蓮
alrj	蔪
altu	菌
alvf	蔞
alvv	匭
alwu	苬
amaf	䒼
amef	蓇
amjj	萴
amkf	苘
amnb	䒻
amnu	慐
amu	貢
amwu	芮 黄
amyf	䒟
anab	苠
anbh	䢹
and	巨
aneb	荱
anfu	䒭
angf	䒒
anhf	葿
anmu	貰
annb	乬 巪
anpv	迣
ansu	枼
antr	苾
anu	芯
anv	世 戉
anwu	芵
anxb	苨
anyi	忒
aoou	菼
aopu	蒾
aou	炗 苂
apbf	茡
apdf	菪
aplj	葷
apnf	菅
apuj	䔂
apvf	荌
apwu	茓
aqbb	苑
aqbj	茒 䒢
aqcu	芶
aqf	菳
aqgj	荈
aqhi	㔰
aqjf	荀
aqkf	苟 茗
aqlf	䓒
aqmu	萯
aqnb	苞
aqnu	㤅
aqoy	䲨
aqqu	茤
aqre	匢
aqrr	芴
aqsu	葡
aqu	芕
aqv	匹 兂 旡
aqwu	芡
aqyi	匛
aqyu	芍
arb	芞
arcb	葩
arf	苩 茊
argf	葟
argu	荴
ariu	葲
arjj	苅
ark	匠
armf	菗
arpu	菦
arrj	䓆
arru	䒝
arsu	蒱
aruf	菈
asfu	蒪
asgf	苯 莤
ashf	葙
asjf	菄
asjj	蕈
askf	苛 莕
aslf	萰
asmb	茦
asrj	菥
assu	菻 䔁
asu	莆 㭉
asvf	葽
atbr	莠
atdu	芺 䒨
atfj	芊
atfu	茱
atgj	䒜
atgu	苵
atjf	萫
atjj	莉
atkd	㦴
atkf	茖 萂
atlf	䒸
atou	萩
atpu	䒦
attu	䔉
atuu	苳
atvf	萎
atvu	䓳
atxu	莓
aty	攻
auaf	蒫
auaj	荓
auef	蕑
aufd	匨
auff	荘 莊
aujj	蔁
aukf	菩 蔄
aunu	蕄
auru	茭
ausu	䔵
auvf	菨 蔅
auxb	苝
avbf	䒵
avbj	莭
avgj	茟
aviu	菉
avkf	苕 茹
avlf	菑
avr	芀
avtr	芛
avu	茛
avyu	芄
awau	茷
awbh	䢼
awbr	芿
awcu	芟
awdu	茯
awff	茌 芢
awfu	苻
awiu	苶 㳟
awjj	芥
awju	蛬
awkd	㔯
awlj	輂
awmj	苮
awnb	巷
awnu	恭
awrj	拲
awsu	茶 茠 㭟 䒳
awu	共 䒔
awvr	芬
awwi	巫
awxb	花 芲
awyu	芃
axaf	葒
axbf	葞
axcu	苰
axer	苭
axeu	蒃
axfu	葤
axhj	䒡
axiu	䒺
axjj	茀
axnb	䒛
axu	苺
axxb	芘
axxu	茲
ayeu	䒾
ayf	䓂
ayhu	苄
ayi	弋
ayjf	薺
aymu	貣
aynb	芒 䓽
ayr	芳
ayvu	莨
aywb	苀
baay	䧖
bawy	䧆
bay	聀
bbbf	孨 聶
bbcy	陬
bbf	孕
bbg	孖 聑 䦻
bbh	耶
bbmh	聉
bbn	阤
bby	陂
bcbh	郰
bcff	埾
bciu	聚
bckg	孡
bclf	盈
bcn	㿬
bcou	焣 㷅
bcoy	䧞
bcqn	阭
bcsu	棸
bcvf	娶
bcy	取
bdbn	阨
bdcy	耾 䧀
bdeg	陏
bdf	呄
bdhy	阫
bdii	承
bdjg	陌
bdmy	頗
beag	隉
beeg	䧟
begg	阻
ben	毦
beqn	聣
bet	阞
bevg	䧌
bfcy	耺 阹
bfhy	陡
bfjh	阱 䎴
bfkg	聐
bfqn	阮
bgd	孒
bgeg	聙
bgkg	䎸
bgqn	阢
bgsu	㭆
bhgd	㞢
bhgf	㞷
bhht	陟
bhkg	阽
bhqn	䧋
bhwn	䖎
bibk	函
bieg	陗
bigf	丞
bii	氶
bimj	㞼
bip	尕
biu	尕
biy	阥
bjfg	䧉
bjhh	䎶
bkeg	䧎
bkf	叾
bkgf	聖
bkhh	䦿
bkmy	隕
blet	勐
blff	塦
blh	陣
bmbh	䢺
bmet	㔘
bmfg	聃 耼
bmk	出
bmy	孭
bnfh	阠
bntt	䎵
bnu	孞
bnwy	䦼
bny	恥
boou	㷦
boy	耿 阦
bpd	䢊
bpe	辸
bplh	皹
bpqn	耽
bpuh	䏁
bpv	迆
bpxn	陀
bqeg	陷
bqiy	聎
bqkg	䧁
bqmh	﨩
bqnn	孢 皰
bqoy	陱 隖 隝 鵈
bqqu	㚉
bqqy	陊
brgg	隍
brrh	㝂
bsfg	陻
bsg	䧈
bsh	耵 䦺
bsjg	陳
bsjh	刴
bskg	阿
bsu	朶
bsy	陠
btah	阩
btbn	陁
btdg	聒
btdy	聅
btfh	阡
btfy	陎 䎷
btgh	降
btkg	䧄
btnn	阣
btnu	㤵
btoy	䎿
bty	孜
buah	聠
buey	隊
bufh	阧
bujg	隌
bujh	障
bukg	陪
bviy	䎼
bvkg	䧂
bvlg	㿳
bvyy	㿪
bwdy	隂
bwet	聄
bwfy	附
bwjh	㜾
bwvt	聁
bwyg	陮
bxet	聈
bxey	䧘
bxi	乸
bxxn	阰
bybg	䧐
byey	䧇
byff	埅
byi	及 孓 卪
byjg	隮
bynu	㤂
bypi	﨤
byt	防
bywn	阬
caj	弁
cay	牫
cbn	牠
cccu	厽 叒
ccn	㸭
ccu	㕕 㕛
ccy	厸
cdg	牯
cdlf	畚
cdlj	軬
cdmu	貵
ceay	㦷
ceer	勇
ceet	勈
cefy	㸹
cej	甬
cenu	恿
cepk	通
cet	牞
cffy	特
cfg	牡
cfhg	犆
cfkg	㸵
cgkg	牾
chdy	犑
chqn	覌
chwy	犋
ciu	厼
ckbh	邰
cket	㣍
ckf	台
ckh	㸪
ckjh	刣
cknn	乨
cknu	怠
ckou	炱
ckpd	迨
cksu	枲
ckuh	辝
ckxb	巼
cldy	㸶
clg	牭
cmg	牰
cmj	岊
cmu	貟
cmy	㸽
cobg	駬
cobh	䣕
cobn	馳
cocy	馭
coen	䭷
coi	馬
colg	駟
comg	駎
cosy	䮒
couh	騂
cpbg	牸
cplh	㹆
cpxn	㸰
cqb	允
cqeh	觕
cqrt	物
crh	㸫
croy	犔
cskg	牱
ctbn	㸱
ctdu	矣
ctgh	牪
ctgj	牟
cty	牧
cufh	㸯
cuh	䍧
cui	㕚
cukg	犃
cvyy	牣
cwgg	牷
cwtu	夋
cwvt	㸮
cxn	牝
cxy	牳
cybg	犉
cyiy	㹁
cyju	蚤
cynn	牤
cyt	牥
cywn	牨
daay	碊
daf	左
dag	矼
dajd	厝
dajg	碏
damy	碽
danf	奆
dary	砹
davt	砌
dawy	硔
dbby	㿴
dbf	耷
dbg	矷
dbh	䂙
dbj	㚎
dbv	厄
dbyy	砐
dcb	夿
dceh	硧
dchf	䀾
dckf	唘
dcng	翃
dcoy	碼
dcu	友 厷 厺 㕝
dcyi	犮
dcyy	䂘
ddag	䦈
ddbn	砈
dddf	磊
dddu	猋
ddey	䂻
ddg	砳
ddhh	䂜
ddi	厌
ddmy	碩
ddu	套 㚐
ddwy	䃆
ddy	夶 㹜
debb	髢
debf	髶
debh	郁
debr	䯮
debu	髲
decb	䯲
decu	䯭
deeb	髦
deef	奟
degf	㚗
degg	砠
delf	䀁
denu	㤫
depd	迶
der	夯
desu	髤
det	髟 劯
dewb	髠
deyr	髣
dfaj	奔
dfcu	夽
dfcy	砝
dfd	圧
dfei	辰
dffd	厓
dfff	奎
dffg	硅
dfh	矸
dfiu	奈
dfj	夲
dfkg	硈
dflg	礌
dfoy	硳
dgah	研 硦
dgak	㕃
dgd	戌
dgeg	碃
dggd	㻎
dgkd	咸
dgmy	磧
dgoi	烕
dgpd	䢕
dgqn	矹
dgsu	㭐
dgsy	砞
dgvd	威
dgxi	㕄
dgxy	碡
dgyy	砡
dhau	戛
dhbd	存
dhdf	砉
dhdu	奀
dhej	甭
dhfd	在
dhfj	㔻
dhgd	丕
dhii	戚
dhiy	䦊
dhjf	㫘
dhjh	䂽
dhkf	否
dhkg	砧
dhlf	盃
dhmy	碵
dhou	㶨 㶪
dhqn	硯
dhqv	兏
dhtu	夏
dhvt	㓞
dhxn	䂣
dieg	硝
ditt	砂
diu	泵 夵
diy	砅
djbd	厚
djet	㣏
djfd	厘
djhh	砷
djjh	㓦
djsy	䂺
dkf	右 夻
dkj	夼
dkmy	磒
dkrk	厛
dkxb	㖛
dkxv	厑
dldy	䂩
dlg	䦉
dlh	硨
dlkf	靣
dlkg	硘
dlph	䃛
dlsy	硱
dlty	碅
dmb	冇
dmeg	磆
dmhj	布
dmjk	厠
dmu	頁
dmyg	砃
dnan	䂥
dnbh	郕
dnbi	㝿
dngd	尪
dnii	㝽
dnlf	盛
dnrg	磖
dnu	怘
dnv	成 尢
dnwy	砄
dnyi	尤
docy	砿
dofg	䂯
dolf	盔
dou	灰
dpi	迖
dpxn	砣
dqb	克
dqee	勊
dqeh	确
dqet	勀
dqev	兞
dqfi	尅
dqfk	兙
dqg	碒
dqiy	䂧 䂪
dqjk	剋
dqkf	㚚
dqnn	砲
dqoi	鳫
dqoy	鴣 䂹 䃖 䲪 䲽
dqqu	奓
dqwy	砍
dqyy	镹
drg	砶 䂡
drh	斫
dryy	䂨
dsfg	䃌
dsfy	磗
dsgg	砵
dsh	矴
dsi	㕊
dsjh	磹
dskf	奇
dskg	砢
dssu	㚞
dsu	㚓 䂞
dtan	矺
dtav	厇
dtbn	砤
dtdy	镺 䂠
dtfy	硃
dtgh	䂫
dtgj	㸴
dtgy	镻
dtjh	䂰
dtkg	硌
dtnn	矻
dtpy	砭
dtti	厤
dtuy	䂢
dty	故
duag	磋
duah	硑
dud	㕇
dueg	礀
duey	䃍
dufj	㚔
dug	砬
duhf	眘
dujg	磵
dukg	碚
duog	碰
duou	㶫
dury	䂭
duu	冭
dvfh	砕
dvgh	肆 硉
dviy	碌
dvy	硍
dwag	砼
dwcy	砓
dwdf	碁
dwef	舂 朞
dweg	期
dwet	䂦
dwfy	䂤
dwgg	硂
dwiu	泰
dwjf	春 㫷
dwjh	剘 砎
dwju	蜝
dwnb	甚 㐞
dwnn	䦇
dwnu	惎 㤗
dwrh	斯
dwsu	棊
dwtu	秦
dwu	其
dwvt	砏
dwwi	夾
dwyd	㕍
dwyg	碓 䧸
dxjf	㚛
dxjh	砩
dxjj	㚕
dxn	䂗
dxv	㔫
dxxn	砒
dxy	砪
dyei	㕈
dygg	砫
dyiy	砯 䃄
dykf	䂖
dylf	盇
dyoy	硛
dypi	迏
dyvy	硠
dywn	砊
dyy	砇
eaay	䏼
eade	毧
eafh	䐙
eag	肛
eajg	腊
ealg	貓
eann	朑
eaqn	䏘
eawi	㲓
eawy	㬴
ebbh	郛
ebcy	服
eben	㲗
ebet	㔜
ebf	孚
ebg	䏪
ebmh	朏 貀
ebyy	䏜
ecju	蜰
eckg	胎
ecn	肥
edbg	䐛
edey	脹
edhh	肨
edhy	肧
edjg	貊
edmy	須 䐓 䫉
edoy	脄
eduh	䐻
edyy	肽
eebg	脬
eeeb	毳
eeer	劦
eefy	脟
eegg	䏣
eeiy	䏮
een	㲎
eeqn	腉 貎
eesy	䐆
eet	肋 肜
eevg	脮
eewy	腴
efcy	肢 胠
efen	㲕
effg	胿
efg	肚
efhg	䐈
efiy	䏡
efjh	肼
efnn	肟
efny	䏯
efqn	朊
efsy	腜
eftt	豺
efu	寽
efvg	膤
efy	肘
egbh	䢸
egcu	县
egeg	腈
eget	助
egfh	䏏
egjh	刞
egkg	䏸
egpd	䢐
egsy	䏞
ehcu	叟
ehkg	胋
ehqb	覓
ehqn	覒 䏹
ehu	辵
ehwn	䝞
eieg	䏴
eii	毜 㲑
eilf	盥
eimy	䐝
eitt	䏚
ejfg	貍 䤚
ejfh	貋 䏷
ejhh	胂
ejnd	㲩
ejsy	腂
ekbg	䐕
ekdf	䂟
ekdu	㚙
ekeb	毠
ekgg	脭
ekmu	賀
ekmy	䐣
eknb	乫 㔖 㠰
eknu	㤎
ekpd	迦
ekrj	㧝
eksu	架
ekvf	妿
ekwy	胑
eldy	胭
eler	舅
elh	胛
elni	毸
elny	腮
elsy	㬷
elty	䐃
elvg	膢 貗
emdy	胦
emff	爯
emfg	䏥
emhj	帠
enb	㐍
endg	腒
eniy	脲
enn	劜 肊
enoy	䐖
enrg	䐲
entt	䏟
env	甩
enwy	䏐
enxn	胒 䝚
eoi	毩
eooi	毯
eooy	腅
eoy	脒
epd	迌
eplh	腪
epqn	䏙
epvg	胺
epwy	貁
eqbh	郳
eqcn	脃
eqeg	䐄
eqiy	朓
eqjd	毥
eqkg	朐 豿
eqnn	胞
eqoi	毱
eqou	舄 䳔
eqoy	䐳 䳎
eqqy	䏧
eqrt	肳
equg	䏛
eqwy	肷
eqyy	豹 肑
erey	脈
erg	胉 貃
erh	肵
eriy	腺
ern	䏗
ersy	脎
esd	毢
eset	彩
esfy	膊
esjg	腖
esjh	䐺
eskg	胢 脨
esu	采
esvg	腰
esy	脯 䝗
etbn	胣
etdg	䏦
etff	㸒
etfg	䏕
etfh	㬳
etfy	䏭
etgg	胜
etgh	胮 脌
etgy	胅
etjh	脷
etkg	貉 胳
etng	䏨
etnn	肐
etoy	䐐
etuy	貈
etvg	腇
etxy	脢
euag	䐤 䑘
