# 词序重排明细（2026-09-15）：按 rime-essay 单字有效字频（繁取自身与简体之大者）重排重码行，排除一级简码 25 行与字根行 4 行；共改动 1307 行。格式: 编码<Tab>原序<Tab>新序
nghg	卐 恆	恆 卐
nh	眉 ⺪ 疋 丩	眉 疋 丩 ⺪
nhc	叏 収	収 叏
nie	悄 屑	屑 悄
nilj	劚 屬	屬 劚
nkg	悜 韋	韋 悜
nkge	韒 韔 韛 韜	韜 韔 韛 韒
nkgf	韚 韝 韟 䪙	韝 韟 韚 䪙
nkgg	韠 韡 䪒	韡 韠 䪒
nkgl	韗 韞 䪛	韞 韗 䪛
nkgs	韎 韖 韘 䪔	韎 韘 韖 䪔
nkh	忡 翀 䎌	翀 忡 䎌
nkue	襞 臂	臂 襞
nkuh	幦 躄	躄 幦
nkuo	糪 鷿 鸊	鸊 糪 鷿
nl	乪 屇 怬	屇 乪 怬
nlge	愄 懁 㥵	懁 愄 㥵
nlp	慩 翴	翴 慩
nn	忋 忌 乜 㤈	乜 忌 忋 㤈
nngn	巳 己	己 巳
nnll	乙 乚 乛 ⺄ 𠃌 乀 乁	乙 乛 乀 乁 乚 ⺄ 𠃌
nqo	䲩 翵 鳲 㥌	鳲 翵 䲩 㥌
nqq	㞔 恀	恀 㞔
nrbt	惾 翪	翪 惾
nss	惏 慄	慄 惏
nu	㞐 翌 翋 㥃 屖	翌 翋 屖 㞐 㥃
nulj	憎 層	層 憎
nv	恨 尻 妀 忉	恨 尻 忉 妀
nvf	忰 翆	翆 忰
nwe	㞕 翏	翏 㞕
nwyn	忴 惗 懏	惗 忴 懏
nxj	怫 㞓 恉	怫 恉 㞓
ny	尺 乄 㣺 㤃 忟	尺 乄 忟 㣺 㤃
nyle	懐 懷	懷 懐
nywf	悴 翠	翠 悴
oa	灴 䉺 㡲 灷	灴 灷 䉺 㡲
oaj	庴 焟	焟 庴
oaw	烡 烘 粠	烘 粠 烡
ob	籽 邩 灺	籽 灺 邩
oday	爄 糲	糲 爄
ode	糊 煳 烠 㷃 粻	糊 煳 烠 粻 㷃
odmj	粫 糥	糥 粫
odwn	煁 糂 㥷	糂 煁 㥷
oe	㶲 粍	粍 㶲
oeb	烰 粰	粰 烰
of	灶 粓 㶰 籵 㶥 籿	灶 粓 籿 籵 㶰 㶥
ofcl	廅 熆	熆 廅
off	烓 庤	庤 烓
ohk	粘 店 炶	店 粘 炶
ohll	廬 爐	爐 廬
ojf	焊 㢆 粴	焊 粴 㢆
ojg	㡺 炟	炟 㡺
ol	畨 畑 炠 庘 庫	庫 畑 畨 庘 炠
olaw	廙 熼 糞	糞 熼 廙
omgk	烔 粡	粡 烔
on	㐘 応	応 㐘
onhg	炄 粈	粈 炄
oope	勞 膋 褮	勞 褮 膋
oopf	塋 煢	煢 塋
oopi	滎 禜 縈	縈 滎 禜
oopo	熒 鶯	鶯 熒
oopq	覮 鎣	鎣 覮
oopy	瑩 甇 謍	瑩 謍 甇
oqgb	粼 鄰	鄰 粼
oqo	熓 粷 䲴	粷 熓 䲴
or	粕 炘 䉼 庍	粕 炘 庍 䉼
orc	炍 粄	粄 炍
ortf	庳 焷 粺	粺 庳 焷
ortj	螷 蠯	蠯 螷
os	床 粞 庯 庁 炑 烳 䊇	床 粞 庁 庯 炑 烳 䊇
osf	㷑 煙 煿 糐	煙 煿 糐 㷑
ossj	劘 黁 䵉	黁 劘 䵉
otgo	廡 燻 㷻	燻 廡 㷻
otn	㢂 籺	籺 㢂
ou	粒 㡴 烊 庠	粒 庠 烊 㡴
oued	爖 龐	龐 爖
ouf	料 䊋 炓 丵 業	業 料 炓 丵 䊋
oufb	凿 鄴	鄴 凿
oug	䉽 菐	菐 䉽
ougy	燨 爔	爔 燨
ov	㶢 籹 㡾 灱	籹 灱 㶢 㡾
ow	庂 籶	籶 庂
owc	炂 炈	炈 炂
owgj	廥 燴 糩 㢏	燴 糩 廥 㢏
owy	㢈 焳 䊒	焳 㢈 䊒
owyk	焓 熗	熗 焓
oxxf	麝 塵 䴣	塵 麝 䴣
oxxj	麘 麞 麡	麞 麘 麡
oxxk	麍 麏 麐 麔 麙 麢 䴥	麐 麍 麏 麔 麢 麙 䴥
oxxx	麀 麤	麤 麀
oy	㢇 炆	炆 㢇
oyv	㢃 烺	烺 㢃
pd	宕 㝒 宊	宕 宊 㝒
peqo	冩 寫	寫 冩
pfim	崈 賨	賨 崈
pgjn	寭 翧	翧 寭
ps	宁 宋	宋 宁
pudj	袹 袻 襫	袻 袹 襫
pudw	裌 褀 䙠	褀 裌 䙠
puf	衦 寐	寐 衦
pufj	襦 褚	褚 襦
putf	衽 袾 褈	衽 褈 袾
puts	寱 裄	裄 寱
putt	裑 複	複 裑
puue	褙 襉 䙛	襉 褙 䙛
puuq	裞 襯	襯 裞
puvk	裙 袑 袽	裙 袽 袑
puwc	衳 袊 襏	袊 襏 衳
puwj	衸 褕 襘	襘 褕 衸
puwk	袷 裕	裕 袷
puws	褓 襍	襍 褓
puxe	袎 褖	褖 袎
pw	冗 宂 穴 㓁	穴 冗 宂 㓁
pwfw	窴 窾	窾 窴
pwif	窏 窪	窪 窏
pws	䆑 穼 罙	罙 穼 䆑
pyb	祁 祂 礽	祁 礽 祂
pyln	禗 禤	禤 禗
pymk	禂 禍	禍 禂
pyn	礼 冖 祤 祀	祀 祤 冖 礼
pyqb	祪 祹	祹 祪
pytf	祚 祍 祩	祚 祩 祍
qaj	昏 錯	錯 昏
qb	釨 鉺 卬 夘 邜 釕 夗 釶 釢 鈹	釕 鈹 鉺 釨 釢 釶 夘 夗 卬 邜
qbl	盌 㽜 錳	錳 盌 㽜
qbtb	皺 鄒	鄒 皺
qde	銪 鍸 鋹	銪 鋹 鍸
qdff	鍷 鎒	鎒 鍷
qe	角 臽 鈅 釛 釤	角 釤 鈅 臽 釛
qee	錋 䤾 觔	觔 錋 䤾
qeqo	鵤 鵮	鵮 鵤
qf	勻 釷 鉗 針 釬 㚈	針 勻 鉗 釷 釬 㚈
qfc	鈘 鉣	鉣 鈘
qfn	釫 鋕	鋕 釫
qge	錆 錶	錶 錆
qgf	㘶 釪	釪 㘶
qgkl	匐 鍢	鍢 匐
qh	外 䀏 鉬 䤠 亇 釙	外 鉬 亇 釙 䀏 䤠
qhh	䀤 䤮 鉲	鉲 䀤 䤮
qi	兆 淾 釥	兆 釥 淾
qifc	鼗 鍅	鍅 鼗
qihq	覙 覜	覜 覙
qj	旬 鈤 釗 鉵	旬 釗 鈤 鉵
qke	象 鋗 㲒 劬 䤢	象 劬 鋗 㲒 䤢
qkh	鈡 鋜	鋜 鈡
qkr	斪 鉂	鉂 斪
ql	甸 鈿 鉀	鉀 甸 鈿
qld	錮 銦	銦 錮
qlge	鍡 鐶	鐶 鍡
qln	錷 鍶	鍶 錷
qm	鈾 島 負 鋇	島 負 鈾 鋇
qn	包 鈻 釓 釔 釲 鈊	包 鈊 釔 釓 鈻 釲
qo	炙 匊 灳 烏 鳥 魚 鈥 銤	鳥 魚 烏 炙 鈥 銤 匊 灳
qoac	鍍 鱯 鸌	鍍 鸌 鱯
qoak	鰙 鰸 䳼	鰸 鰙 䳼
qoaw	鑛 鱑 鱴 䱋	鑛 鱴 鱑 䱋
qob	䰵 鄔 鄥 鮍	鄔 鮍 鄥 䰵
qoce	鯒 鯵 鰺	鰺 鯵 鯒
qoct	鮻 鵔	鵔 鮻
qod	鮕 鮖 䲦	鮖 鮕 䲦
qode	鮪 鰖 鰗	鮪 鰗 鰖
qodn	鮬 鯎 鱤	鱤 鮬 鯎
qodw	鯕 鱖 鶀	鱖 鯕 鶀
qoe	魹 鳨	鳨 魹
qof	魽 鮇	鮇 魽
qofj	鯺 鰭 鱬	鰭 鱬 鯺
qogk	鯃 鱷	鱷 鯃
qogx	魱 鱺	鱺 魱
qoit	魦 鯋	鯋 魦
qomk	鮦 鯛	鯛 鮦
qon	鮙 魢 鳦 䰲	魢 鳦 鮙 䰲
qopq	魫 鯇	鯇 魫
qopx	鮀 鴕	鴕 鮀
qoqo	鰞 鱻 鵴 鷠 䱡 䲆 䲜	鱻 鰞 鷠 鵴 䱡 䲆 䲜
qos	䰳 䲷 鯆	䰳 鯆 䲷
qosj	鯟 鯻 鱏 䱨	鯻 鯟 鱏 䱨
qosk	魺 鴚	鴚 魺
qoth	鰤 鶳	鶳 鰤
qotj	鯏 鯯	鯯 鯏
qotk	鮥 鯌 鯦 鱎 鱵 鴼	鮥 鱵 鱎 鯦 鯌 鴼
qouf	鑆 鱂 鱒	鱒 鱂 鑆
qoug	鏷 鰌 鱃	鏷 鱃 鰌
qouv	鯜 鱶	鱶 鯜
qovk	鎕 鮉 鮶	鎕 鮶 鮉
qow	鳧 魜	魜 鳧
qowd	鮲 鯸 䳧	鯸 鮲 䳧
qowj	魪 鱠	鱠 魪
qows	鮴 鮽 鰷 鵌	鰷 鮽 鮴 鵌
qowy	鮘 鴏 鵻 䱦	鴏 鵻 鮘 䱦
qoxj	鮄 鮨	鮨 鮄
qoxx	鏕 魮 麁 䥝	魮 麁 鏕 䥝
qoy	魴 䲱 魰	魴 魰 䲱
qoyk	鯍 鰝	鰝 鯍
qp	夤 錠	錠 夤
qq	多 鍂 匇 釸	多 釸 匇 鍂
qqk	鉤 銘	銘 鉤
qqn	翗 鉋	鉋 翗
qqy	鍧 釣	釣 鍧
qs	釘 匍 梟 鈢 鋪	鋪 釘 梟 匍 鈢
qsj	錬 鐔	鐔 錬
qtan	狘 獦	獦 狘
qtb	犯 卯 鉇 銹 狓	犯 卯 銹 狓 鉇
qtbn	乮 犼	犼 乮
qtd	狜 銛 犾 鉃	鉃 銛 犾 狜
qtdt	獉 獶 獿	獶 獿 獉
qtdw	獗 狹 猉	狹 獗 猉
qtf	鈓 犴 釺 銖	釺 銖 犴 鈓
qtfj	猪 獳	獳 猪
qtfk	狤 鋯	鋯 狤
qtfm	獖 鑽	鑽 獖
qtfq	獟 銑	銑 獟
qtg	狂 夝 鉎 鈝 鉄	狂 鉄 鉎 夝 鈝
qtgo	鑂 鵟	鵟 鑂
qthc	玃 鍛	鍛 玃
qtit	猀 獙	獙 猀
qtm	㹨 狽	狽 㹨
qtmk	匔 狪 猧 銄	銄 猧 狪 匔
qtmt	銵 鎫 䥩	鎫 銵 䥩
qtn	儿 勹 ⺈ 釳	儿 勹 釳 ⺈
qtog	獛 獜	獜 獛
qton	悐 鏭	鏭 悐
qtqi	狣 鑗	鑗 狣
qtrt	猣 獥	獥 猣
qtv	狠 錗 犰	狠 犰 錗
qtwk	猞 獊	獊 猞
qtxe	狕 猭	猭 狕
qtye	猏 獽	獽 猏
qu	鉝 鍆 鋅	鋅 鍆 鉝
quf	斘 鈄	鈄 斘
qv	釹 釚 釖 勼 銀	銀 釹 勼 釖 釚
qvk	鉊 銣	銣 鉊
qvy	釰 釻 釼	釰 釼 釻
qw	欠 鳬 勽 釠 釟	欠 釟 勽 釠 鳬
qwga	錀 鑰	鑰 錀
qwgk	匌 鉿	鉿 匌
qwhe	鎀 鏅	鏅 鎀
qwyn	鈐 錜 鐫	鈐 鐫 錜
qxi	銯 錄	錄 銯
qy	久 訇 䚻 勺 夊 鈁 鈫	久 勺 夊 鈁 訇 䚻 鈫
qyn	釯 鈩 匄	匄 鈩 釯
qyth	銂 鏇	鏇 銂
ra	找 皂 扛	找 扛 皂
ragg	撶 皣	皣 撶
rb	扔 氖 挕 邱 邤 㧄 凶 扡 披	扔 邱 披 凶 氖 邤 扡 挕 㧄
rc	反 把 皅 㿝 払	把 反 払 皅 㿝
rdf	拜 拝 皋	拜 皋 拝
rdfn	翱 挎	挎 翱
re	抈 㧮 㧌 㿞 劤 劧 劰 扐 㔕	扐 劧 抈 劤 劰 㧮 㧌 㿞 㔕
rf	扗 拑 扞 皁 抺	皁 扞 抺 拑 扗
rfc	技 抎 抾	技 抾 抎
rff	挂 持	持 挂
rfwy	攉 皬	皬 攉
rg	皇 抂 扶	皇 扶 抂
rgfg	掗 氬	氬 掗
rgva	挳 氫	氫 挳
rhw	䖊 䖐 虒	虒 䖊 䖐
rj	氜 抇 刈 刏 氘	刈 氜 氘 抇 刏
rjf	捏 捚 捍 皔	捏 捍 捚 皔
rlqj	擉 斶	斶 擉
rn	扎 挧 䎅 忥 癿 㣻 抋	扎 癿 忥 挧 抋 䎅 㣻
rnx	屔 抳	抳 屔
roxo	攗 皫 㩠	皫 攗 㩠
roxt	攈 攟	攟 攈
rqcw	魌 魐 魕 䰧	魌 魕 魐 䰧
rqcy	魃 魋 魎 䰮	魃 魎 魋 䰮
rqtb	掏 搖 㧕	搖 掏 㧕
rqy	的 揈 㨱 扚	的 扚 揈 㨱
rr	折 拍 拞 㿟 抙 斦 気 㧉 爻	拍 折 爻 気 抙 拞 斦 㿟 㧉
rrm	捳 質	質 捳
rrn	乴 悊	悊 乴
rrr	皛 掱	掱 皛
rrxs	擽 皪	皪 擽
rryt	撽 皦	皦 撽
rs	打 氥 拪 捕	打 捕 氥 拪
rsj	氭 㨂 撢	氭 撢 㨂
rt	氕 乒 敀	乒 氕 敀
rta	托 抍 扥	托 扥 抍
rthf	拃 皥	皥 拃
rtol	皤 播	播 皤
ru	拉 捫 氧	拉 氧 捫
rv	扏 㧅 拫	拫 扏 㧅
rw	兵 㒵 扒	兵 扒 㒵
rwv	氛 扮	扮 氛
rwyc	擒 拎 皊 㩳 㨦	拎 擒 皊 㩳 㨦
rwyn	捻 扲 擕	捻 擕 扲
rx	皀 㧈 拇	拇 皀 㧈
rxb	卽 皍	皍 卽
rxj	指 拂 氟	指 氟 拂
ry	斥 㧍 乓 抆	斥 乓 抆 㧍
ryb	㨃 㧸 㿭	㿭 㨃 㧸
sa	杢 杠	杠 杢
saa	械 棧	棧 械
sab	榵 桏	桏 榵
saqj	槆 橬	橬 槆
say	㭶 杙	杙 㭶
sb	李 杍 栮 邒 郙 䢶 杝 㭁 柀	李 杍 栮 柀 郙 杝 邒 䢶 㭁
scns	楙 楺 㮊	楺 楙 㮊
sd	枯 柘 㭅 䙲 杕 枤	枯 柘 杕 㭅 䙲 枤
sde	栯 楜 棖	棖 栯 楜
sdff	楏 槈 櫉	槈 楏 櫉
se	杉 桕 枂 枆 朸	杉 枂 桕 朸 枆
seg	査 柤	柤 査
sf	垔 杜 柑 杆 尃 村 㭑	村 杜 杆 柑 尃 垔 㭑
sfa	枿 桟	桟 枿
sfie	勡 彯 㲡	彯 勡 㲡
sfij	剽 飄	飄 剽
sfjf	榸 檊	檊 榸
sfkk	橲 櫺	櫺 橲
sg	本 酉 枉 枎	本 枉 酉 枎
sgf	酣 酐 杅 酎	酣 酐 酎 杅
sgjg	桓 醒	醒 桓
sgn	配 翉 朽	配 朽 翉
sgoo	醈 醾	醾 醈
sgpf	酧 醡	醡 酧
sgs	酊 枺 酺	酊 酺 枺
sgtk	酪 酷	酷 酪
sgwc	酘 醱	醱 酘
sh	相 杫 朴	相 朴 杫
shw	椃 椇	椇 椃
sj	覃 東 杳	東 覃 杳
sjf	梩 桿	桿 梩
sjg	查 柦 棩	查 棩 柦
ske	梋 勅 柺	柺 勅 梋
sl	柬 盙 㭗 柶 柙	柬 柙 柶 盙 㭗
sld	棝 栶	栶 棝
slge	椳 檈 㮯	檈 椳 㮯
sm	柚 杣 賈 朿 梖	賈 柚 朿 梖 杣
smf	枏 柟	柟 枏
smsm	棘 棗	棗 棘
sn	札 乶 朰 㐉 栩 㭒 杞 杺	札 杞 栩 杺 乶 朰 㐉 㭒
sp	廼 迺 逋	逋 廼 迺
sr	析 柏 杽	柏 析 杽
srrf	欎 欝	欝 欎
sryt	檄 覈	覈 檄
ss	林 朾 栗 㭪	林 栗 朾 㭪
ssf	埜 㮒 榑	榑 埜 㮒
ssfi	禁 標 㮏	標 禁 㮏
ssm	栜 檟	檟 栜
sso	焚 㷊 樮 㯨	焚 樮 㷊 㯨
ssp	䢞 椘	椘 䢞
ssv	婪 㭝 楆	婪 楆 㭝
st	枚 䅇 柇	枚 柇 䅇
stdk	椥 橋	橋 椥
stg	栍 栙 㭌 柣	柣 栙 栍 㭌
stgo	橅 櫄	櫄 橅
stj	楿 梸	梸 楿
stn	桘 杚	杚 桘
stp	覂 柉	柉 覂
su	柆 椚 梓	梓 椚 柆
suf	梉 枓	枓 梉
sug	橍 柈	柈 橍
sugi	様 樣	樣 様
swd	覄 栿	栿 覄
swgb	椧 楡	楡 椧
swgw	検 檢 櫈	檢 検 櫈
swwf	桽 麵 㙬 㭫 䴽 䵁	麵 桽 㙬 㭫 䴽 䵁
swwg	櫼 麩 麰	麩 麰 櫼
swwn	愸 憖 憗 麧 麪 麫 麭	麪 憖 麭 憗 麧 愸 麫
swy	椎 㮅 杋	椎 杋 㮅
swyc	柃 檎 欆	檎 柃 欆
swyk	梒 槍	槍 梒
swyn	枔 棯 檇	棯 檇 枔
sx	朼 杛 栂 㭃	栂 朼 杛 㭃
sy	术 旉 枋	枋 旉 术
syn	杧 怸	怸 杧
ta	乗 笁 升 䇝 乇	升 乇 乗 笁 䇝
tab	筇 穁 笻	筇 笻 穁
taj	徣 稓 剰	剰 徣 稓
tal	䅦 筪	筪 䅦
tb	秀 季 竾 㐌 䇯 秄 䄦 彵 䄬 䄧 彼 秛	秀 季 彼 彵 竾 秄 秛 㐌 䇯 䄦 䄬 䄧
tcce	穇 篸	篸 穇
td	舌 䇢 秙 䄷 夭 矢 㣕	舌 矢 夭 秙 䇢 䄷 㣕
tdqo	鴁 鴙 鴰	鴰 鴙 鴁
tdtd	矨 舙	舙 矨
te	䄴 甪 秏 竻 㣊	竻 秏 甪 䄴 㣊
teb	筟 稃	稃 筟
tee	稻 䈱 稝 筋	筋 稻 稝 䈱
teg	租 笡 徂	租 徂 笡
tegw	穥 籅	籅 穥
tf	壬 ⺧ 竺 玍 䇞 朱 午 竿 千	朱 千 午 竿 壬 竺 玍 ⺧ 䇞
tfb	邾 缶	缶 邾
tff	等 筀 徍 䅅 待 秲	等 待 徍 筀 秲 䅅
tffq	徺 穘	穘 徺
tfh	徝 稙 徒	徒 徝 稙
tg	年 生 彺 失 夅 䄵 牛 䄮	年 生 牛 失 彺 夅 䄵 䄮
tga	䄯 笄 筭	笄 筭 䄯
tgle	甥 勳	勳 甥
tglo	熏 無 鷡	無 熏 鷡
tgm	簀 積 㣱	積 簀 㣱
tgmx	穲 籭	籭 穲
tgvh	徢 箑	箑 徢
thle	齈 齉	齉 齈
thlg	齄 齇 䶊	齇 齄 䶊
thlj	劓 鼻 䶐	鼻 劓 䶐
thpp	邉 邊	邊 邉
tib	笵 筂 箥	笵 箥 筂
tj	利 香 䖝	香 利 䖝
tjn	䈳 悡	悡 䈳
tkg	程 䇸 徎	程 徎 䇸
tkn	䎊 惒 㤩	惒 䎊 㤩
tl	血 甶 盉 笽 笚	血 盉 笚 甶 笽
tlaw	篾 穓 衊	衊 篾 穓
tlb	範 衈 卹 䘏	範 卹 衈 䘏
tld	箇 䉐 稒 筃 秵	箇 筃 秵 稒 䉐
tm	笛 秞 㣙 秈 屲 㟀 筫	笛 秈 秞 筫 㣙 屲 㟀
tmd	䇦 秧	秧 䇦
tmde	躼 軂	軂 躼
tmdk	躺 躳 躸 軀	躺 軀 躳 躸
tmdn	躵 軈 䠸	軈 躵 䠸
tmdv	躮 躴 躷 躽 軁	軁 躽 躴 躷 躮
tmgt	徽 徵 微 徴 鰴 黴 㣲	微 徵 黴 徽 徴 鰴 㣲
tn	乞 戶 䄫	戶 乞 䄫
tnig	徲 穉	穉 徲
tnj	刉 蛗	蛗 刉
to	秋 釆 夈	秋 夈 釆
toj	稥 蝵	蝵 稥
ton	悉 愁	愁 悉
tps	䇡 筞	筞 䇡
tqj	徇 筍	筍 徇
trg	徨 篁 䅣	篁 徨 䅣
trr	䇽 笅	笅 䇽
ts	䇴 徆 䄽 㣔 秿	徆 秿 䇴 䄽 㣔
tsfi	徱 篻 䅺	篻 徱 䅺
ttd	笑 筈 秳 笶 秗	笑 笶 筈 秳 秗
ttdk	穚 簥	簥 穚
ttf	䄭 秊 秊 䇬 秼	秊 䄭 秊 䇬 秼
ttfm	穳 籫	籫 穳
ttg	秩 𠂉 笙 徃 䇨	笙 秩 徃 𠂉 䇨
ttgs	筕 衘 衝	衝 筕 衘
tthf	笮 秨 簰	笮 簰 秨
ttj	䅨 筣	筣 䅨
ttnt	秭 笫	笫 秭
tu	冬 乊 笠 徉 舟	冬 舟 笠 徉 乊
tued	徿 籠 䆍	籠 徿 䆍
tujf	徸 穜 艃	穜 徸 艃
tuqo	鵃 鷑 䳉	鷑 鵃 䳉
tutg	簅 舽 䒉	舽 簅 䒉
tuv	䈉 舠	舠 䈉
tuwc	般 舩 舲 艭 䑾	般 舲 舩 艭 䑾
tuws	槃 艅 䑮	艅 槃 䑮
tv	委 很 秉	很 委 秉
tvg	律 筆	筆 律
tw	秂 凢 処	秂 処 凢
twc	役 䇗 彸	役 彸 䇗
twtf	秹 筰 䄹 䇮	筰 秹 䄹 䇮
twyc	彾 秢 笭 篗 䉶	笭 彾 篗 秢 䉶
twyk	筨 篬 䅮	篬 筨 䅮
twys	穕 衑	衑 穕
txe	篆 䶰 勄	篆 勄 䶰
txj	彿 䄶 笰	彿 笰 䄶
txt	敏 後	後 敏
txx	秕 笓	笓 秕
txxr	稭 籪	籪 稭
ty	入 䇾 彷 䄱	入 彷 䇾 䄱
tyey	籝 籯	籯 籝
tyj	㒲 䈞 穧	穧 㒲 䈞
tyke	穰 忀 簑 䉴	穰 簑 忀 䉴
tymk	篙 稿	稿 篙
tyn	笀 㐈 㣗 兦	笀 兦 㐈 㣗
tyuy	徬 篣 䅭	篣 徬 䅭
tyw	笐 秔	秔 笐
tywf	稡 箤	箤 稡
ua	疘 差 冮 竎 戕 䇅	差 戕 疘 竎 冮 䇅
uakg	瘽 閾	閾 瘽
uan	㤣 疶	疶 㤣
ub	聞 疓 疲 兯	聞 疲 疓 兯
uc	羓 疤	疤 羓
uco	闖 㾺 馮	馮 闖 㾺
ucwt	羧 竣 痠	痠 羧 竣
ud	閆 㽽 䦒 㓈 䇉 狀	狀 閆 㽽 䦒 㓈 䇉
ude	痏 㾰 痮	痏 痮 㾰
udjn	痷 閹	閹 痷
ue	閒 閰 竓 㲔 劷 羏 豙 㒸 閐	閒 閰 羏 豙 劷 竓 㲔 㒸 閐
uegd	礱 龍 龑 龖 龘	龍 礱 龑 龘 龖
uf	斗 疳 㽵 䦌 壯 竍 疛 閈	壯 斗 疳 閈 竍 疛 㽵 䦌
ufc	㽻 㾀 攱	攱 㽻 㾀
uff	閨 㾏 痔 䦙	痔 閨 㾏 䦙
ufhw	瘨 闐	闐 瘨
ufn	痣 乧 㪲 疞	痣 乧 疞 㪲
ufo	䦝 焋	焋 䦝
uftj	瘏 闍	闍 瘏
ug	半 閂 閏 ⺷ 龹	半 閏 閂 ⺷ 龹
uge	靖 凊 劵	靖 劵 凊
ugo	羔 羙	羙 羔
ugqo	鮝 鯗	鯗 鮝
ugty	羲 義	義 羲
ugv	券 姜	姜 券
ugva	痙 羥	羥 痙
ugx	弮 冱	冱 弮
ugyv	飬 養	養 飬
uh	着 㾇 丫 䇂	着 丫 㾇 䇂
uj	間 音 痋 閩 章	間 章 音 閩 痋
ujf	㾖 童	童 㾖
uke	㾓 勏 袞	袞 勏 㾓
ukkf	癉 闡	闡 癉
ukq	兑 兗	兗 兑
ulff	凙 癦 䦴	癦 凙 䦴
ulge	癏 闤 㾯	闤 癏 㾯
um	㾄 閴 疝 閊	疝 閊 閴 㾄
umgu	凒 闓	闓 凒
un	翔 翊 悶 乵 䇃 羌 㽶	悶 翔 翊 羌 乵 䇃 㽶
unku	癖 闢	闢 癖
uo	並 焛 疢	並 疢 焛
uq	㾣 䦦 凎	凎 㾣 䦦
uqaj	痻 閽	閽 痻
uqfd	奬 獎	獎 奬
uqo	鮺 鴗 鴹	鴹 鮺 鴗
uqv	净 竫	竫 净
uqvh	净 竫 䦛 䍵	竫 净 䦛 䍵
us	閪 㓅 痡 閑 疔 閅 牀	牀 閑 閅 疔 痡 閪 㓅
usg	㾞 酋	酋 㾞
usj	䦨 凍 䍶	凍 䦨 䍶
usk	辣 閜 竦 凁 牁	辣 竦 牁 閜 凁
uss	痳 䦥 凓	凓 痳 䦥
uthf	痄 導	導 痄
utmt	癓 癥 竧	癥 癓 竧
uu	閚 闁 竝 牂 辡 痒 㾕	牂 竝 闁 閚 辡 痒 㾕
uubw	瘚 闕	闕 瘚
uuj	瘖 癎 闇 暜 瘴	闇 瘴 癎 瘖 暜
uv	妾 妝 痕 䦘	妝 痕 妾 䦘
uvjw	歉 兼	兼 歉
uw	閃 竌 閄	閃 閄 竌
uwc	疫 竐 羖	疫 羖 竐
uwgj	瘉 癐 羭	癐 羭 瘉
uwgk	冾 閤 㾑	閤 冾 㾑
uwtj	瘋 闏 颯	瘋 颯 闏
uwv	竕 羒	羒 竕
uwyc	羚 冷 竛 閝 㕠 㾉	冷 羚 閝 竛 㕠 㾉
uwyk	凔 牄 瘡	瘡 凔 牄
uxxo	闗 鶿 鷀	鶿 闗 鷀
uy	誾 閍 閔	閔 誾 閍
uynw	痎 閡	閡 痎
uyu	辬 辯	辯 辬
vakg	嫤 嫨	嫨 嫤
vb	好 她 㜽 㛅 即 邚 奶	好 她 即 奶 邚 㜽 㛅
vc	妑 厹 奴	奴 妑 厹
vdff	娾 媷 㛻	媷 娾 㛻
vdh	妦 妚	妚 妦
vf	妹 姏 奸 卆	妹 奸 卆 姏
vfj	書 妌 肅	書 肅 妌
vhw	婋 虓	虓 婋
vjh	媢 妽	妽 媢
vkn	恕 㐒 䎄 巶	恕 巶 㐒 䎄
vle	媦 娚	娚 媦
vmd	㛧 姎	姎 㛧
vn	㐇 㚶 妃 㣽	妃 㐇 㚶 㣽
vo	㚧 災	災 㚧
vp	退 辺 巡 廵	退 巡 辺 廵
vqk	姁 姳	姳 姁
vqo	䲥 婅 鳩 鳭 鵖	鳩 婅 鵖 鳭 䲥
vr	㚱 妡	妡 㚱
vs	㛉 奵	奵 㛉
vtf	妊 奷 姝	姝 妊 奷
vtku	群 羣	羣 群
vtx	䶯 娒	娒 䶯
vuj	㛺 嫜	嫜 㛺
vv	㚣 奻	奻 㚣
vwga	婨 媕	媕 婨
vwgj	媮 嬒	嬒 媮
vwyc	姈 孇	孇 姈
vy	妨 訄 娮 刃 丸 刄 妏	丸 刃 妨 妏 刄 娮 訄
wa	仝 仜 伐	伐 仝 仜
waa	㑘 俴	俴 㑘
wakg	傼 僅	僅 傼
waym	岱 貸	貸 岱
wb	他 仍 仔 佴 䢳 佊	他 仍 仔 佴 佊 䢳
wbn	㑙 怹	怹 㑙
wd	估 仨 佦 伏 㐲	伏 估 仨 佦 㐲
wdh	仹 伓	伓 仹
we	佣 䏌 仴 㐱 仂	仂 佣 仴 䏌 㐱
wf	什 仁 仕 佄 仠 仐 癷 付 佅	付 仁 什 仕 佄 仐 仠 佅 癷
wfc	凨 伎 伝 佉	伎 伝 佉 凨
wfk	舍 舎 佶	舍 佶 舎
wg	全 亼 伍 仼 伕	全 伕 伍 亼 仼
wgeq	儬 覦	覦 儬
wgkb	命 郃 鄧 㿯	命 鄧 郃 㿯
wgkj	剣 劍 㓣 㔁	劍 剣 㓣 㔁
wgkl	盒 偪 畣 盫	盒 盫 畣 偪
wgku	登 侸 豋	登 豋 侸
wgkw	凳 歙 僉 欱 歛 龡 㑒 㰸 䶳 䶵	凳 僉 歙 歛 欱 龡 㑒 㰸 䶳 䶵
wgky	剱 劒 劔 㽂 㽅 䧻	劒 劔 剱 㽂 㽅 䧻
wglj	劊 會	會 劊
wgsm	峹 嵞	嵞 峹
wh	凪 企 仩 仆	企 仆 仩 凪
